name	emotion
/kaggle/input/ased-main/ASED_V1-main/01Neutral/n1-01-01-01-17.wav	01Neutral
/kaggle/input/ased-main/ASED_V1-main/03Happy/h3-07-01-02-55.wav	03Happy
/kaggle/input/ased-main/ASED_V1-main/01Neutral/n1-01-01-01-37.wav	01Neutral
/kaggle/input/ased-main/ASED_V1-main/03Happy/h3-01-02-02-08.wav	03Happy
/kaggle/input/ased-main/ASED_V1-main/04Sad/s4-04-01-02-23.wav	04Sad
/kaggle/input/ased-main/ASED_V1-main/04Sad/s4-03-02-02-57.wav	04Sad
/kaggle/input/ased-main/ASED_V1-main/04Sad/s4-06-02-01-62.wav	04Sad
/kaggle/input/ased-main/ASED_V1-main/03Happy/h3-07-02-02-39.wav	03Happy
/kaggle/input/ased-main/ASED_V1-main/01Neutral/n1-03-01-02-45.wav	01Neutral
/kaggle/input/ased-main/ASED_V1-main/04Sad/s4-03-01-02-04.wav	04Sad
/kaggle/input/ased-main/ASED_V1-main/01Neutral/n1-04-02-01-01.wav	01Neutral
/kaggle/input/ased-main/ASED_V1-main/05Angry/a5-05-01-01-25.wav	05Angry
/kaggle/input/ased-main/ASED_V1-main/03Happy/h3-07-01-02-28.wav	03Happy
/kaggle/input/ased-main/ASED_V1-main/04Sad/s4-04-02-01-23.wav	04Sad
/kaggle/input/ased-main/ASED_V1-main/01Neutral/n1-03-01-02-53.wav	01Neutral
/kaggle/input/ased-main/ASED_V1-main/03Happy/h3-01-02-01-15.wav	03Happy
/kaggle/input/ased-main/ASED_V1-main/04Sad/s4-03-02-02-63.wav	04Sad
/kaggle/input/ased-main/ASED_V1-main/04Sad/s4-03-01-02-54.wav	04Sad
/kaggle/input/ased-main/ASED_V1-main/02Fearful/f2-04-01-02-04.wav	02Fearful
/kaggle/input/ased-main/ASED_V1-main/01Neutral/n1-01-02-01-07.wav	01Neutral
/kaggle/input/ased-main/ASED_V1-main/04Sad/s4-01-02-02-06.wav	04Sad
/kaggle/input/ased-main/ASED_V1-main/04Sad/s4-02-01-02-30.wav	04Sad
/kaggle/input/ased-main/ASED_V1-main/02Fearful/f2-04-01-02-55.wav	02Fearful
/kaggle/input/ased-main/ASED_V1-main/02Fearful/f2-02-02-02-14.wav	02Fearful
/kaggle/input/ased-main/ASED_V1-main/02Fearful/f2-05-02-02-04.wav	02Fearful
/kaggle/input/ased-main/ASED_V1-main/04Sad/s4-07-01-02-10.wav	04Sad
/kaggle/input/ased-main/ASED_V1-main/03Happy/h3-03-01-01-21.wav	03Happy
/kaggle/input/ased-main/ASED_V1-main/03Happy/h3-06-01-01-21.wav	03Happy
/kaggle/input/ased-main/ASED_V1-main/04Sad/s4-06-01-02-45.wav	04Sad
/kaggle/input/ased-main/ASED_V1-main/05Angry/a5-04-02-02-60.wav	05Angry
/kaggle/input/ased-main/ASED_V1-main/05Angry/a5-07-02-01-21.wav	05Angry
/kaggle/input/ased-main/ASED_V1-main/02Fearful/f2-02-02-01-43.wav	02Fearful
/kaggle/input/ased-main/ASED_V1-main/02Fearful/f2-04-02-02-51.wav	02Fearful
/kaggle/input/ased-main/ASED_V1-main/05Angry/a5-05-01-02-39.wav	05Angry
/kaggle/input/ased-main/ASED_V1-main/03Happy/h3-04-02-02-60.wav	03Happy
/kaggle/input/ased-main/ASED_V1-main/05Angry/a5-01-01-01-01.wav	05Angry
/kaggle/input/ased-main/ASED_V1-main/03Happy/h3-01-02-01-27.wav	03Happy
/kaggle/input/ased-main/ASED_V1-main/02Fearful/f2-04-02-01-31.wav	02Fearful
/kaggle/input/ased-main/ASED_V1-main/05Angry/a5-03-02-02-60.wav	05Angry
/kaggle/input/ased-main/ASED_V1-main/01Neutral/n1-01-02-01-11.wav	01Neutral
/kaggle/input/ased-main/ASED_V1-main/01Neutral/n1-05-01-01-58.wav	01Neutral
/kaggle/input/ased-main/ASED_V1-main/05Angry/a5-06-02-02-65.wav	05Angry
/kaggle/input/ased-main/ASED_V1-main/01Neutral/n1-03-02-01-58.wav	01Neutral
/kaggle/input/ased-main/ASED_V1-main/01Neutral/n1-02-02-02-26.wav	01Neutral
/kaggle/input/ased-main/ASED_V1-main/01Neutral/n1-03-02-02-56.wav	01Neutral
/kaggle/input/ased-main/ASED_V1-main/04Sad/s4-01-01-01-11.wav	04Sad
/kaggle/input/ased-main/ASED_V1-main/02Fearful/f2-07-02-02-10.wav	02Fearful
/kaggle/input/ased-main/ASED_V1-main/05Angry/a5-02-01-02-38.wav	05Angry
/kaggle/input/ased-main/ASED_V1-main/05Angry/a5-01-01-02-04.wav	05Angry
/kaggle/input/ased-main/ASED_V1-main/01Neutral/n1-06-02-01-58.wav	01Neutral
/kaggle/input/ased-main/ASED_V1-main/04Sad/s4-04-02-02-10.wav	04Sad
/kaggle/input/ased-main/ASED_V1-main/02Fearful/f2-02-02-02-10.wav	02Fearful
/kaggle/input/ased-main/ASED_V1-main/03Happy/h3-06-02-02-60.wav	03Happy
/kaggle/input/ased-main/ASED_V1-main/01Neutral/n1-05-02-02-51.wav	01Neutral
/kaggle/input/ased-main/ASED_V1-main/03Happy/h3-01-02-01-03.wav	03Happy
/kaggle/input/ased-main/ASED_V1-main/05Angry/a5-07-01-02-51.wav	05Angry
/kaggle/input/ased-main/ASED_V1-main/02Fearful/f2-07-01-01-29.wav	02Fearful
/kaggle/input/ased-main/ASED_V1-main/02Fearful/f2-06-01-01-01.wav	02Fearful
/kaggle/input/ased-main/ASED_V1-main/04Sad/s4-05-01-01-25.wav	04Sad
/kaggle/input/ased-main/ASED_V1-main/01Neutral/n1-05-01-02-52.wav	01Neutral
/kaggle/input/ased-main/ASED_V1-main/02Fearful/f2-03-02-02-65.wav	02Fearful
/kaggle/input/ased-main/ASED_V1-main/01Neutral/n1-04-02-02-52.wav	01Neutral
/kaggle/input/ased-main/ASED_V1-main/02Fearful/f2-03-02-01-23.wav	02Fearful
/kaggle/input/ased-main/ASED_V1-main/03Happy/h3-02-02-02-18.wav	03Happy
/kaggle/input/ased-main/ASED_V1-main/01Neutral/n1-05-02-02-10.wav	01Neutral
/kaggle/input/ased-main/ASED_V1-main/05Angry/a5-05-02-01-62.wav	05Angry
/kaggle/input/ased-main/ASED_V1-main/01Neutral/n1-06-02-02-28.wav	01Neutral
/kaggle/input/ased-main/ASED_V1-main/04Sad/s4-03-02-02-39.wav	04Sad
/kaggle/input/ased-main/ASED_V1-main/05Angry/a5-04-02-02-51.wav	05Angry
/kaggle/input/ased-main/ASED_V1-main/05Angry/a5-05-02-01-05.wav	05Angry
/kaggle/input/ased-main/ASED_V1-main/02Fearful/f2-01-01-01-05.wav	02Fearful
/kaggle/input/ased-main/ASED_V1-main/03Happy/h3-06-01-02-30.wav	03Happy
/kaggle/input/ased-main/ASED_V1-main/04Sad/s4-01-01-02-36.wav	04Sad
/kaggle/input/ased-main/ASED_V1-main/05Angry/a5-07-02-02-30.wav	05Angry
/kaggle/input/ased-main/ASED_V1-main/02Fearful/f2-05-01-02-20.wav	02Fearful
/kaggle/input/ased-main/ASED_V1-main/05Angry/a5-06-01-01-13.wav	05Angry
/kaggle/input/ased-main/ASED_V1-main/01Neutral/n1-06-01-01-25.wav	01Neutral
/kaggle/input/ased-main/ASED_V1-main/03Happy/h3-04-02-02-63.wav	03Happy
/kaggle/input/ased-main/ASED_V1-main/01Neutral/n1-07-02-02-10.wav	01Neutral
/kaggle/input/ased-main/ASED_V1-main/05Angry/a5-03-02-02-20.wav	05Angry
/kaggle/input/ased-main/ASED_V1-main/03Happy/h3-05-02-01-01.wav	03Happy
/kaggle/input/ased-main/ASED_V1-main/02Fearful/f2-01-01-02-41.wav	02Fearful
/kaggle/input/ased-main/ASED_V1-main/03Happy/h3-03-01-01-31.wav	03Happy
/kaggle/input/ased-main/ASED_V1-main/03Happy/h3-05-01-02-53.wav	03Happy
/kaggle/input/ased-main/ASED_V1-main/01Neutral/n1-02-01-02-20.wav	01Neutral
/kaggle/input/ased-main/ASED_V1-main/03Happy/h3-01-02-02-02.wav	03Happy
/kaggle/input/ased-main/ASED_V1-main/01Neutral/n1-05-02-02-30.wav	01Neutral
/kaggle/input/ased-main/ASED_V1-main/05Angry/a5-03-02-02-39.wav	05Angry
/kaggle/input/ased-main/ASED_V1-main/01Neutral/n1-07-01-02-50.wav	01Neutral
/kaggle/input/ased-main/ASED_V1-main/05Angry/a5-04-01-01-58.wav	05Angry
/kaggle/input/ased-main/ASED_V1-main/05Angry/a5-04-01-02-45.wav	05Angry
/kaggle/input/ased-main/ASED_V1-main/02Fearful/f2-06-02-01-25.wav	02Fearful
/kaggle/input/ased-main/ASED_V1-main/03Happy/h3-04-02-02-30.wav	03Happy
/kaggle/input/ased-main/ASED_V1-main/03Happy/h3-06-02-01-25.wav	03Happy
/kaggle/input/ased-main/ASED_V1-main/04Sad/s4-06-01-02-53.wav	04Sad
/kaggle/input/ased-main/ASED_V1-main/02Fearful/f2-02-01-01-19.wav	02Fearful
/kaggle/input/ased-main/ASED_V1-main/02Fearful/f2-03-01-01-25.wav	02Fearful
/kaggle/input/ased-main/ASED_V1-main/01Neutral/n1-07-02-02-61.wav	01Neutral
/kaggle/input/ased-main/ASED_V1-main/01Neutral/n1-02-01-02-34.wav	01Neutral
/kaggle/input/ased-main/ASED_V1-main/02Fearful/f2-05-02-02-52.wav	02Fearful
/kaggle/input/ased-main/ASED_V1-main/03Happy/h3-07-02-01-05.wav	03Happy
/kaggle/input/ased-main/ASED_V1-main/02Fearful/f2-07-01-02-26.wav	02Fearful
/kaggle/input/ased-main/ASED_V1-main/01Neutral/n1-04-01-01-48.wav	01Neutral
/kaggle/input/ased-main/ASED_V1-main/05Angry/a5-01-01-02-02.wav	05Angry
/kaggle/input/ased-main/ASED_V1-main/03Happy/h3-05-01-01-25.wav	03Happy
/kaggle/input/ased-main/ASED_V1-main/01Neutral/n1-07-02-02-57.wav	01Neutral
/kaggle/input/ased-main/ASED_V1-main/01Neutral/n1-01-02-01-13.wav	01Neutral
/kaggle/input/ased-main/ASED_V1-main/05Angry/a5-07-01-02-61.wav	05Angry
/kaggle/input/ased-main/ASED_V1-main/05Angry/a5-06-01-01-58.wav	05Angry
/kaggle/input/ased-main/ASED_V1-main/02Fearful/f2-02-02-02-06.wav	02Fearful
/kaggle/input/ased-main/ASED_V1-main/02Fearful/f2-03-02-01-21.wav	02Fearful
/kaggle/input/ased-main/ASED_V1-main/03Happy/h3-03-01-02-56.wav	03Happy
/kaggle/input/ased-main/ASED_V1-main/01Neutral/n1-04-01-01-62.wav	01Neutral
/kaggle/input/ased-main/ASED_V1-main/04Sad/s4-03-02-01-11.wav	04Sad
/kaggle/input/ased-main/ASED_V1-main/02Fearful/f2-04-02-02-26.wav	02Fearful
/kaggle/input/ased-main/ASED_V1-main/03Happy/h3-06-02-02-50.wav	03Happy
/kaggle/input/ased-main/ASED_V1-main/03Happy/h3-06-01-02-10.wav	03Happy
/kaggle/input/ased-main/ASED_V1-main/04Sad/s4-07-01-01-27.wav	04Sad
/kaggle/input/ased-main/ASED_V1-main/04Sad/s4-02-02-01-09.wav	04Sad
/kaggle/input/ased-main/ASED_V1-main/05Angry/a5-02-01-01-05.wav	05Angry
/kaggle/input/ased-main/ASED_V1-main/03Happy/h3-05-02-02-51.wav	03Happy
/kaggle/input/ased-main/ASED_V1-main/04Sad/s4-04-01-02-06.wav	04Sad
/kaggle/input/ased-main/ASED_V1-main/02Fearful/f2-01-02-02-14.wav	02Fearful
/kaggle/input/ased-main/ASED_V1-main/01Neutral/n1-04-01-02-06.wav	01Neutral
/kaggle/input/ased-main/ASED_V1-main/02Fearful/f2-01-02-02-41.wav	02Fearful
/kaggle/input/ased-main/ASED_V1-main/05Angry/a5-06-02-01-23.wav	05Angry
/kaggle/input/ased-main/ASED_V1-main/04Sad/s4-07-02-02-60.wav	04Sad
/kaggle/input/ased-main/ASED_V1-main/01Neutral/n1-05-02-02-53.wav	01Neutral
/kaggle/input/ased-main/ASED_V1-main/04Sad/s4-02-02-01-11.wav	04Sad
/kaggle/input/ased-main/ASED_V1-main/04Sad/s4-05-01-01-31.wav	04Sad
/kaggle/input/ased-main/ASED_V1-main/01Neutral/n1-06-02-01-31.wav	01Neutral
/kaggle/input/ased-main/ASED_V1-main/02Fearful/f2-04-02-01-58.wav	02Fearful
/kaggle/input/ased-main/ASED_V1-main/05Angry/a5-05-01-01-48.wav	05Angry
/kaggle/input/ased-main/ASED_V1-main/02Fearful/f2-02-01-02-02.wav	02Fearful
/kaggle/input/ased-main/ASED_V1-main/04Sad/s4-06-02-02-39.wav	04Sad
/kaggle/input/ased-main/ASED_V1-main/02Fearful/f2-01-01-01-27.wav	02Fearful
/kaggle/input/ased-main/ASED_V1-main/03Happy/h3-01-01-01-01.wav	03Happy
/kaggle/input/ased-main/ASED_V1-main/01Neutral/n1-03-02-02-28.wav	01Neutral
/kaggle/input/ased-main/ASED_V1-main/02Fearful/f2-02-01-01-29.wav	02Fearful
/kaggle/input/ased-main/ASED_V1-main/04Sad/s4-01-02-01-35.wav	04Sad
/kaggle/input/ased-main/ASED_V1-main/02Fearful/f2-01-01-02-38.wav	02Fearful
/kaggle/input/ased-main/ASED_V1-main/04Sad/s4-07-01-02-57.wav	04Sad
/kaggle/input/ased-main/ASED_V1-main/04Sad/s4-04-02-02-54.wav	04Sad
/kaggle/input/ased-main/ASED_V1-main/03Happy/h3-04-02-02-61.wav	03Happy
/kaggle/input/ased-main/ASED_V1-main/04Sad/s4-02-02-01-03.wav	04Sad
/kaggle/input/ased-main/ASED_V1-main/04Sad/s4-01-01-01-27.wav	04Sad
/kaggle/input/ased-main/ASED_V1-main/01Neutral/n1-03-02-02-53.wav	01Neutral
/kaggle/input/ased-main/ASED_V1-main/05Angry/a5-05-02-02-51.wav	05Angry
/kaggle/input/ased-main/ASED_V1-main/01Neutral/n1-04-01-02-61.wav	01Neutral
/kaggle/input/ased-main/ASED_V1-main/01Neutral/n1-06-02-02-20.wav	01Neutral
/kaggle/input/ased-main/ASED_V1-main/02Fearful/f2-02-02-01-21.wav	02Fearful
/kaggle/input/ased-main/ASED_V1-main/05Angry/a5-06-02-02-41.wav	05Angry
/kaggle/input/ased-main/ASED_V1-main/03Happy/h3-03-01-01-29.wav	03Happy
/kaggle/input/ased-main/ASED_V1-main/03Happy/h3-06-01-02-28.wav	03Happy
/kaggle/input/ased-main/ASED_V1-main/03Happy/h3-06-02-01-05.wav	03Happy
/kaggle/input/ased-main/ASED_V1-main/02Fearful/f2-04-02-01-25.wav	02Fearful
/kaggle/input/ased-main/ASED_V1-main/05Angry/a5-06-02-02-39.wav	05Angry
/kaggle/input/ased-main/ASED_V1-main/05Angry/a5-03-01-02-06.wav	05Angry
/kaggle/input/ased-main/ASED_V1-main/02Fearful/f2-03-01-02-64.wav	02Fearful
/kaggle/input/ased-main/ASED_V1-main/05Angry/a5-07-02-01-01.wav	05Angry
/kaggle/input/ased-main/ASED_V1-main/02Fearful/f2-03-01-02-30.wav	02Fearful
/kaggle/input/ased-main/ASED_V1-main/05Angry/a5-04-01-01-05.wav	05Angry
/kaggle/input/ased-main/ASED_V1-main/01Neutral/n1-07-02-02-26.wav	01Neutral
/kaggle/input/ased-main/ASED_V1-main/05Angry/a5-01-02-02-10.wav	05Angry
/kaggle/input/ased-main/ASED_V1-main/01Neutral/n1-04-01-02-04.wav	01Neutral
/kaggle/input/ased-main/ASED_V1-main/02Fearful/f2-04-01-01-25.wav	02Fearful
/kaggle/input/ased-main/ASED_V1-main/05Angry/a5-04-01-01-21.wav	05Angry
/kaggle/input/ased-main/ASED_V1-main/01Neutral/n1-04-01-02-26.wav	01Neutral
/kaggle/input/ased-main/ASED_V1-main/03Happy/h3-07-01-01-31.wav	03Happy
/kaggle/input/ased-main/ASED_V1-main/02Fearful/f2-06-01-02-60.wav	02Fearful
/kaggle/input/ased-main/ASED_V1-main/01Neutral/n1-06-02-02-26.wav	01Neutral
/kaggle/input/ased-main/ASED_V1-main/03Happy/h3-05-01-01-58.wav	03Happy
/kaggle/input/ased-main/ASED_V1-main/01Neutral/n1-07-01-02-57.wav	01Neutral
/kaggle/input/ased-main/ASED_V1-main/04Sad/s4-05-01-02-54.wav	04Sad
/kaggle/input/ased-main/ASED_V1-main/05Angry/a5-03-02-02-50.wav	05Angry
/kaggle/input/ased-main/ASED_V1-main/03Happy/h3-05-02-02-45.wav	03Happy
/kaggle/input/ased-main/ASED_V1-main/03Happy/h3-06-02-01-58.wav	03Happy
/kaggle/input/ased-main/ASED_V1-main/03Happy/h3-05-02-02-50.wav	03Happy
/kaggle/input/ased-main/ASED_V1-main/04Sad/s4-03-01-02-10.wav	04Sad
/kaggle/input/ased-main/ASED_V1-main/03Happy/h3-04-02-02-39.wav	03Happy
/kaggle/input/ased-main/ASED_V1-main/02Fearful/f2-07-02-01-29.wav	02Fearful
/kaggle/input/ased-main/ASED_V1-main/04Sad/s4-06-02-02-64.wav	04Sad
/kaggle/input/ased-main/ASED_V1-main/01Neutral/n1-01-01-02-06.wav	01Neutral
/kaggle/input/ased-main/ASED_V1-main/03Happy/h3-03-01-01-11.wav	03Happy
/kaggle/input/ased-main/ASED_V1-main/03Happy/h3-05-02-02-61.wav	03Happy
/kaggle/input/ased-main/ASED_V1-main/03Happy/h3-03-02-02-57.wav	03Happy
/kaggle/input/ased-main/ASED_V1-main/04Sad/s4-07-02-02-51.wav	04Sad
/kaggle/input/ased-main/ASED_V1-main/02Fearful/f2-04-02-02-41.wav	02Fearful
/kaggle/input/ased-main/ASED_V1-main/02Fearful/f2-05-01-02-26.wav	02Fearful
/kaggle/input/ased-main/ASED_V1-main/02Fearful/f2-02-02-02-28.wav	02Fearful
/kaggle/input/ased-main/ASED_V1-main/03Happy/h3-07-02-02-45.wav	03Happy
/kaggle/input/ased-main/ASED_V1-main/01Neutral/n1-02-02-02-20.wav	01Neutral
/kaggle/input/ased-main/ASED_V1-main/01Neutral/n1-06-02-02-41.wav	01Neutral
/kaggle/input/ased-main/ASED_V1-main/03Happy/h3-01-02-01-47.wav	03Happy
/kaggle/input/ased-main/ASED_V1-main/03Happy/h3-05-02-02-60.wav	03Happy
/kaggle/input/ased-main/ASED_V1-main/04Sad/s4-07-02-01-58.wav	04Sad
/kaggle/input/ased-main/ASED_V1-main/01Neutral/n1-02-01-01-11.wav	01Neutral
/kaggle/input/ased-main/ASED_V1-main/05Angry/a5-05-02-02-60.wav	05Angry
/kaggle/input/ased-main/ASED_V1-main/05Angry/a5-03-02-02-55.wav	05Angry
/kaggle/input/ased-main/ASED_V1-main/01Neutral/n1-07-01-01-05.wav	01Neutral
/kaggle/input/ased-main/ASED_V1-main/05Angry/a5-02-02-02-14.wav	05Angry
/kaggle/input/ased-main/ASED_V1-main/02Fearful/f2-02-02-02-26.wav	02Fearful
/kaggle/input/ased-main/ASED_V1-main/04Sad/s4-07-01-01-62.wav	04Sad
/kaggle/input/ased-main/ASED_V1-main/02Fearful/f2-03-01-02-55.wav	02Fearful
/kaggle/input/ased-main/ASED_V1-main/01Neutral/n1-05-02-02-64.wav	01Neutral
/kaggle/input/ased-main/ASED_V1-main/02Fearful/f2-06-02-02-10.wav	02Fearful
/kaggle/input/ased-main/ASED_V1-main/01Neutral/n1-01-01-01-07.wav	01Neutral
/kaggle/input/ased-main/ASED_V1-main/02Fearful/f2-06-02-01-23.wav	02Fearful
/kaggle/input/ased-main/ASED_V1-main/05Angry/a5-01-01-02-32.wav	05Angry
/kaggle/input/ased-main/ASED_V1-main/03Happy/h3-03-02-01-25.wav	03Happy
/kaggle/input/ased-main/ASED_V1-main/05Angry/a5-04-02-01-23.wav	05Angry
/kaggle/input/ased-main/ASED_V1-main/04Sad/s4-04-01-01-27.wav	04Sad
/kaggle/input/ased-main/ASED_V1-main/03Happy/h3-04-01-01-23.wav	03Happy
/kaggle/input/ased-main/ASED_V1-main/04Sad/s4-01-01-01-25.wav	04Sad
/kaggle/input/ased-main/ASED_V1-main/01Neutral/n1-04-02-02-51.wav	01Neutral
/kaggle/input/ased-main/ASED_V1-main/01Neutral/n1-06-02-02-52.wav	01Neutral
/kaggle/input/ased-main/ASED_V1-main/04Sad/s4-06-01-01-29.wav	04Sad
/kaggle/input/ased-main/ASED_V1-main/04Sad/s4-03-01-01-01.wav	04Sad
/kaggle/input/ased-main/ASED_V1-main/02Fearful/f2-06-02-02-45.wav	02Fearful
/kaggle/input/ased-main/ASED_V1-main/04Sad/s4-04-02-02-63.wav	04Sad
/kaggle/input/ased-main/ASED_V1-main/04Sad/s4-04-01-01-58.wav	04Sad
/kaggle/input/ased-main/ASED_V1-main/02Fearful/f2-01-02-01-19.wav	02Fearful
/kaggle/input/ased-main/ASED_V1-main/02Fearful/f2-01-01-01-17.wav	02Fearful
/kaggle/input/ased-main/ASED_V1-main/02Fearful/f2-03-01-02-54.wav	02Fearful
/kaggle/input/ased-main/ASED_V1-main/05Angry/a5-05-01-02-64.wav	05Angry
/kaggle/input/ased-main/ASED_V1-main/04Sad/s4-06-01-02-26.wav	04Sad
/kaggle/input/ased-main/ASED_V1-main/01Neutral/n1-07-01-01-23.wav	01Neutral
/kaggle/input/ased-main/ASED_V1-main/02Fearful/f2-02-01-01-01.wav	02Fearful
/kaggle/input/ased-main/ASED_V1-main/05Angry/a5-07-01-02-53.wav	05Angry
/kaggle/input/ased-main/ASED_V1-main/04Sad/s4-05-01-01-62.wav	04Sad
/kaggle/input/ased-main/ASED_V1-main/02Fearful/f2-01-01-01-33.wav	02Fearful
/kaggle/input/ased-main/ASED_V1-main/04Sad/s4-05-02-02-63.wav	04Sad
/kaggle/input/ased-main/ASED_V1-main/03Happy/h3-07-02-02-65.wav	03Happy
/kaggle/input/ased-main/ASED_V1-main/01Neutral/n1-01-01-01-25.wav	01Neutral
/kaggle/input/ased-main/ASED_V1-main/03Happy/h3-02-01-02-24.wav	03Happy
/kaggle/input/ased-main/ASED_V1-main/01Neutral/n1-02-02-01-21.wav	01Neutral
/kaggle/input/ased-main/ASED_V1-main/03Happy/h3-07-02-02-50.wav	03Happy
/kaggle/input/ased-main/ASED_V1-main/03Happy/h3-05-02-02-65.wav	03Happy
/kaggle/input/ased-main/ASED_V1-main/02Fearful/f2-07-01-01-05.wav	02Fearful
/kaggle/input/ased-main/ASED_V1-main/05Angry/a5-05-01-02-28.wav	05Angry
/kaggle/input/ased-main/ASED_V1-main/05Angry/a5-05-02-01-58.wav	05Angry
/kaggle/input/ased-main/ASED_V1-main/02Fearful/f2-04-02-02-59.wav	02Fearful
/kaggle/input/ased-main/ASED_V1-main/02Fearful/f2-03-02-01-27.wav	02Fearful
/kaggle/input/ased-main/ASED_V1-main/02Fearful/f2-04-01-01-23.wav	02Fearful
/kaggle/input/ased-main/ASED_V1-main/04Sad/s4-07-02-02-10.wav	04Sad
/kaggle/input/ased-main/ASED_V1-main/03Happy/h3-06-02-02-59.wav	03Happy
/kaggle/input/ased-main/ASED_V1-main/02Fearful/f2-03-02-02-54.wav	02Fearful
/kaggle/input/ased-main/ASED_V1-main/02Fearful/f2-01-02-02-26.wav	02Fearful
/kaggle/input/ased-main/ASED_V1-main/04Sad/s4-02-01-02-04.wav	04Sad
/kaggle/input/ased-main/ASED_V1-main/03Happy/h3-04-02-01-58.wav	03Happy
/kaggle/input/ased-main/ASED_V1-main/03Happy/h3-04-01-02-60.wav	03Happy
/kaggle/input/ased-main/ASED_V1-main/01Neutral/n1-06-01-02-53.wav	01Neutral
/kaggle/input/ased-main/ASED_V1-main/01Neutral/n1-03-02-01-11.wav	01Neutral
/kaggle/input/ased-main/ASED_V1-main/04Sad/s4-01-02-01-07.wav	04Sad
/kaggle/input/ased-main/ASED_V1-main/04Sad/s4-07-01-02-63.wav	04Sad
/kaggle/input/ased-main/ASED_V1-main/02Fearful/f2-06-01-02-59.wav	02Fearful
/kaggle/input/ased-main/ASED_V1-main/01Neutral/n1-05-01-02-64.wav	01Neutral
/kaggle/input/ased-main/ASED_V1-main/01Neutral/n1-02-02-02-41.wav	01Neutral
/kaggle/input/ased-main/ASED_V1-main/05Angry/a5-01-02-02-41.wav	05Angry
/kaggle/input/ased-main/ASED_V1-main/03Happy/h3-04-01-02-10.wav	03Happy
/kaggle/input/ased-main/ASED_V1-main/04Sad/s4-06-01-01-27.wav	04Sad
/kaggle/input/ased-main/ASED_V1-main/04Sad/s4-05-02-02-39.wav	04Sad
/kaggle/input/ased-main/ASED_V1-main/02Fearful/f2-03-02-02-59.wav	02Fearful
/kaggle/input/ased-main/ASED_V1-main/03Happy/h3-03-01-01-27.wav	03Happy
/kaggle/input/ased-main/ASED_V1-main/04Sad/s4-01-02-02-36.wav	04Sad
/kaggle/input/ased-main/ASED_V1-main/01Neutral/n1-03-01-02-06.wav	01Neutral
/kaggle/input/ased-main/ASED_V1-main/01Neutral/n1-03-02-02-26.wav	01Neutral
/kaggle/input/ased-main/ASED_V1-main/01Neutral/n1-07-01-02-61.wav	01Neutral
/kaggle/input/ased-main/ASED_V1-main/03Happy/h3-01-02-02-22.wav	03Happy
/kaggle/input/ased-main/ASED_V1-main/02Fearful/f2-02-01-02-42.wav	02Fearful
/kaggle/input/ased-main/ASED_V1-main/05Angry/a5-03-01-02-52.wav	05Angry
/kaggle/input/ased-main/ASED_V1-main/05Angry/a5-02-01-02-30.wav	05Angry
/kaggle/input/ased-main/ASED_V1-main/02Fearful/f2-03-01-02-51.wav	02Fearful
/kaggle/input/ased-main/ASED_V1-main/04Sad/s4-06-02-01-25.wav	04Sad
/kaggle/input/ased-main/ASED_V1-main/01Neutral/n1-07-02-02-45.wav	01Neutral
/kaggle/input/ased-main/ASED_V1-main/03Happy/h3-07-02-01-58.wav	03Happy
/kaggle/input/ased-main/ASED_V1-main/01Neutral/n1-06-02-02-56.wav	01Neutral
/kaggle/input/ased-main/ASED_V1-main/03Happy/h3-07-02-01-29.wav	03Happy
/kaggle/input/ased-main/ASED_V1-main/01Neutral/n1-04-01-02-56.wav	01Neutral
/kaggle/input/ased-main/ASED_V1-main/04Sad/s4-06-01-02-57.wav	04Sad
/kaggle/input/ased-main/ASED_V1-main/03Happy/h3-06-02-01-48.wav	03Happy
/kaggle/input/ased-main/ASED_V1-main/02Fearful/f2-07-01-02-54.wav	02Fearful
/kaggle/input/ased-main/ASED_V1-main/02Fearful/f2-05-02-02-54.wav	02Fearful
/kaggle/input/ased-main/ASED_V1-main/05Angry/a5-01-01-02-18.wav	05Angry
/kaggle/input/ased-main/ASED_V1-main/02Fearful/f2-02-01-02-14.wav	02Fearful
/kaggle/input/ased-main/ASED_V1-main/03Happy/h3-02-02-01-09.wav	03Happy
/kaggle/input/ased-main/ASED_V1-main/01Neutral/n1-02-02-02-14.wav	01Neutral
/kaggle/input/ased-main/ASED_V1-main/02Fearful/f2-04-01-02-63.wav	02Fearful
/kaggle/input/ased-main/ASED_V1-main/04Sad/s4-07-01-02-56.wav	04Sad
/kaggle/input/ased-main/ASED_V1-main/02Fearful/f2-06-02-01-05.wav	02Fearful
/kaggle/input/ased-main/ASED_V1-main/05Angry/a5-06-02-02-59.wav	05Angry
/kaggle/input/ased-main/ASED_V1-main/02Fearful/f2-06-01-02-51.wav	02Fearful
/kaggle/input/ased-main/ASED_V1-main/04Sad/s4-04-01-02-61.wav	04Sad
/kaggle/input/ased-main/ASED_V1-main/02Fearful/f2-07-02-02-06.wav	02Fearful
/kaggle/input/ased-main/ASED_V1-main/02Fearful/f2-01-02-01-01.wav	02Fearful
/kaggle/input/ased-main/ASED_V1-main/01Neutral/n1-06-01-02-04.wav	01Neutral
/kaggle/input/ased-main/ASED_V1-main/03Happy/h3-06-02-02-30.wav	03Happy
/kaggle/input/ased-main/ASED_V1-main/04Sad/s4-06-01-02-51.wav	04Sad
